scenario,severity,repeat,class_label,class_name,precision,recall,f1,support
random_missing_timestamps,0.2,9,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,10,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,10,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,10,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,10,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,11,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,11,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,11,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,11,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,12,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,12,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,12,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,12,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,13,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,13,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,13,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,13,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,14,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,14,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,14,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,14,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,15,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,15,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,15,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,15,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,16,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,16,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,16,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,16,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,17,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,17,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,17,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,17,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,18,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,18,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,18,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,18,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
random_missing_timestamps,0.2,19,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.2,19,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
random_missing_timestamps,0.2,19,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
random_missing_timestamps,0.2,19,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,0,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,0,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,0,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,0,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,1,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,1,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,1,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,1,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,2,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,2,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,2,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,2,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,3,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,3,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,3,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,3,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,4,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,4,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,4,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,4,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,5,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,5,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,5,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,5,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,6,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,6,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,6,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,6,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,7,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,7,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,7,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,7,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,8,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,8,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,8,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,8,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,9,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,9,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,9,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,9,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,10,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
contiguous_gap,0.05,10,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,10,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,10,4,Low-temperature overheating,0.8043478260869565,0.9024390243902439,0.8505747126436781,82
contiguous_gap,0.05,11,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,11,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,11,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,11,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,12,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,12,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,12,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,12,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,13,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,13,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,13,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,13,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,14,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,14,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,14,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,14,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,15,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,15,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,15,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,15,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,16,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,16,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,16,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,16,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,17,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,17,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,17,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,17,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,18,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,18,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,18,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,18,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.05,19,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.05,19,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.05,19,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.05,19,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,0,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.1,0,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,0,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.1,0,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,1,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
contiguous_gap,0.1,1,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,1,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,1,4,Low-temperature overheating,0.8043478260869565,0.9024390243902439,0.8505747126436781,82
contiguous_gap,0.1,2,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,2,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,2,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,2,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,3,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,3,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,3,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,3,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,4,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,4,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
contiguous_gap,0.1,4,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,4,4,Low-temperature overheating,0.8152173913043478,0.9146341463414634,0.8620689655172413,82
contiguous_gap,0.1,5,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,5,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,5,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,5,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,6,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,6,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,6,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,6,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,7,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,7,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
contiguous_gap,0.1,7,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,7,4,Low-temperature overheating,0.8152173913043478,0.9146341463414634,0.8620689655172413,82
contiguous_gap,0.1,8,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,8,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,8,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,8,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,9,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,9,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,9,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.1,9,4,Low-temperature overheating,0.8043478260869565,0.9024390243902439,0.8505747126436781,82
contiguous_gap,0.1,10,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.1,10,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,10,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.1,10,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,11,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,11,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,11,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,11,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,12,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,12,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,12,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,12,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,13,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,13,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,13,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,13,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,14,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,14,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,14,3,Low energy discharge,0.8333333333333334,0.8163265306122449,0.8247422680412371,49
contiguous_gap,0.1,14,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
contiguous_gap,0.1,15,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
contiguous_gap,0.1,15,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,15,3,Low energy discharge,0.8333333333333334,0.8163265306122449,0.8247422680412371,49
contiguous_gap,0.1,15,4,Low-temperature overheating,0.8021978021978022,0.8902439024390244,0.8439306358381503,82
contiguous_gap,0.1,16,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.1,16,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,16,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.1,16,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,17,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.1,17,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,17,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.1,17,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.1,18,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.1,18,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
contiguous_gap,0.1,18,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.1,18,4,Low-temperature overheating,0.8152173913043478,0.9146341463414634,0.8620689655172413,82
contiguous_gap,0.1,19,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.1,19,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.1,19,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.1,19,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,0,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.2,0,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,0,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.2,0,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,1,1,Normal mode,0.9847856154910097,0.9740082079343365,0.9793672627235214,731
contiguous_gap,0.2,1,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,1,3,Low energy discharge,0.8541666666666666,0.8367346938775511,0.845360824742268,49
contiguous_gap,0.2,1,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,2,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.2,2,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,2,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.2,2,4,Low-temperature overheating,0.8021978021978022,0.8902439024390244,0.8439306358381503,82
contiguous_gap,0.2,3,1,Normal mode,0.9820936639118457,0.9753761969904241,0.9787234042553191,731
contiguous_gap,0.2,3,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,3,3,Low energy discharge,0.8666666666666667,0.7959183673469388,0.8297872340425532,49
contiguous_gap,0.2,3,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,4,1,Normal mode,0.9847645429362881,0.9726402188782489,0.9786648313833448,731
contiguous_gap,0.2,4,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,4,3,Low energy discharge,0.8367346938775511,0.8367346938775511,0.8367346938775511,49
contiguous_gap,0.2,4,4,Low-temperature overheating,0.8021978021978022,0.8902439024390244,0.8439306358381503,82
contiguous_gap,0.2,5,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.2,5,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,5,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
contiguous_gap,0.2,5,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,6,1,Normal mode,0.9848066298342542,0.9753761969904241,0.9800687285223367,731
contiguous_gap,0.2,6,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,6,3,Low energy discharge,0.8478260869565217,0.7959183673469388,0.8210526315789474,49
contiguous_gap,0.2,6,4,Low-temperature overheating,0.8152173913043478,0.9146341463414634,0.8620689655172413,82
contiguous_gap,0.2,7,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
contiguous_gap,0.2,7,2,Partial discharge,0.9444444444444444,0.8947368421052632,0.918918918918919,38
contiguous_gap,0.2,7,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.2,7,4,Low-temperature overheating,0.7978723404255319,0.9146341463414634,0.8522727272727273,82
contiguous_gap,0.2,8,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
contiguous_gap,0.2,8,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,8,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.2,8,4,Low-temperature overheating,0.8043478260869565,0.9024390243902439,0.8505747126436781,82
contiguous_gap,0.2,9,1,Normal mode,0.9820441988950276,0.9726402188782489,0.977319587628866,731
contiguous_gap,0.2,9,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
contiguous_gap,0.2,9,3,Low energy discharge,0.8666666666666667,0.7959183673469388,0.8297872340425532,49
contiguous_gap,0.2,9,4,Low-temperature overheating,0.7872340425531915,0.9024390243902439,0.8409090909090909,82
contiguous_gap,0.2,10,1,Normal mode,0.9833795013850416,0.9712722298221614,0.9772883688919477,731
contiguous_gap,0.2,10,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,10,3,Low energy discharge,0.8478260869565217,0.7959183673469388,0.8210526315789474,49
contiguous_gap,0.2,10,4,Low-temperature overheating,0.7872340425531915,0.9024390243902439,0.8409090909090909,82
contiguous_gap,0.2,11,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
contiguous_gap,0.2,11,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
contiguous_gap,0.2,11,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.2,11,4,Low-temperature overheating,0.8064516129032258,0.9146341463414634,0.8571428571428571,82
contiguous_gap,0.2,12,1,Normal mode,0.9847856154910097,0.9740082079343365,0.9793672627235214,731
contiguous_gap,0.2,12,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
contiguous_gap,0.2,12,3,Low energy discharge,0.8367346938775511,0.8367346938775511,0.8367346938775511,49
contiguous_gap,0.2,12,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,13,1,Normal mode,0.9834710743801653,0.9767441860465116,0.9800960878517502,731
contiguous_gap,0.2,13,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,13,3,Low energy discharge,0.8888888888888888,0.8163265306122449,0.851063829787234,49
contiguous_gap,0.2,13,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,14,1,Normal mode,0.983448275862069,0.9753761969904241,0.9793956043956044,731
contiguous_gap,0.2,14,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,14,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.2,14,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
contiguous_gap,0.2,15,1,Normal mode,0.9820689655172414,0.9740082079343365,0.978021978021978,731
contiguous_gap,0.2,15,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,15,3,Low energy discharge,0.8478260869565217,0.7959183673469388,0.8210526315789474,49
